gene	tissue	n_shared_snps	PP.H0	PP.H1	PP.H2	PP.H3	PP.H4	phecode	lead_chr	lead_bp
ENSG00000142252.10	Brain_Hypothalamus	3164	2.17448550708712e-12	5.05984903328024e-06	4.29750503390954e-07	0.999994095681733	4.14716557165842e-07	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000266903.1	Brain_Substantia_nigra	3148	1.07080890151882e-13	2.49168403421222e-07	4.2975277374538e-07	0.999999274783189	4.6295525987521e-08	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000142252.10	Brain_Substantia_nigra	3148	1.07064765618673e-07	0.249130882961784	3.12986321482627e-07	0.728270768945291	0.0225979280418384	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000167384.10	Brain_Caudate_basal_ganglia	3188	4.02446852195147e-14	9.36461503389445e-08	4.29752461622772e-07	0.999999463522125	1.30792234469396e-08	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000266903.1	Brain_Caudate_basal_ganglia	3188	2.60721236933979e-36	6.06677379070063e-30	4.29752503884573e-07	0.999999561866641	8.38085112264902e-09	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000234906.9	Brain_Caudate_basal_ganglia	3188	2.07374839416459e-24	4.82544596450007e-18	4.29752506860642e-07	0.999999568798636	1.44885622091159e-09	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000142252.10	Brain_Caudate_basal_ganglia	3188	5.63930108769743e-13	1.31222007225196e-06	4.29751891206498e-07	0.999998136100412	1.21927059916599e-07	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000104892.16	Brain_Caudate_basal_ganglia	3188	1.54393632494439e-13	3.59261583016163e-07	4.29752330153787e-07	0.999999157564008	5.34219229480111e-08	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000266903.1	Brain_Putamen_basal_ganglia	3153	1.3037462387693e-31	3.03371273800006e-25	4.29752511249628e-07	0.999999561866641	8.38085069310125e-09	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000234906.9	Brain_Putamen_basal_ganglia	3153	2.92976965513308e-22	6.81733857239992e-16	4.29752514217026e-07	0.99999956877845	1.4690327110214e-09	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000142252.10	Brain_Putamen_basal_ganglia	3153	1.25584012063311e-12	2.92223905048622e-06	4.29751131559027e-07	0.999996351149	2.96859560186418e-07	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000104866.10	Brain_Putamen_basal_ganglia	3153	2.15143572564589e-07	0.500621805976713	1.96085717488021e-07	0.456232563345456	0.0431452194485413	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000104892.16	Brain_Putamen_basal_ganglia	3153	1.69073325873632e-11	3.93420043798595e-05	4.29734344749235e-07	0.999957286947039	2.94129732854754e-06	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000267508.5	Brain_Cerebellum	3154	5.15257619276508e-12	1.1989630784712e-05	4.29746911108593e-07	0.999986530405128	1.05021202489925e-06	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000278318.4	Brain_Cerebellum	3154	1.24813901700248e-07	0.29043192030553	2.91743975229664e-07	0.678834054762805	0.0307336083737871	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000176761.7	Brain_Cerebellum	3154	5.44085186271736e-08	0.126604251053853	3.71469136112522e-07	0.864369806213726	0.00902551685476583	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000167384.10	Brain_Cerebellum	3154	8.56884037229934e-10	0.00199390030294478	4.28834454180139e-07	0.997863175004855	0.000142495000861051	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000073008.14	Brain_Cerebellum	3154	5.37984042250354e-12	1.25184563863523e-05	4.29746741145817e-07	0.999986135048872	9.16742619390379e-07	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000186567.12	Brain_Cerebellum	3154	3.69168032559448e-11	8.59024348659087e-05	4.2971037639061e-07	0.999901505940316	1.21618775264523e-05	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000266903.1	Brain_Cerebellum	3154	3.7270988854641e-41	8.6726596294825e-35	4.29752510966626e-07	0.999999561866641	8.38085132329205e-09	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000234906.9	Brain_Cerebellum	3154	3.97678201932656e-10	0.000925365221963266	4.29325212516091e-07	0.999005203713246	6.90013419002049e-05	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000142252.10	Brain_Cerebellum	3154	1.17739024803956e-11	2.73969250242943e-05	4.29738435288194e-07	0.999966803532519	5.36979224699193e-06	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000104866.10	Brain_Cerebellum	3154	1.50622335372382e-07	0.350486071721107	2.30817228334863e-07	0.536980610950349	0.11253293588898	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000267508.5	Brain_Cerebellar_Hemisphere	3144	3.17946007586209e-15	7.39834224316243e-09	4.29752849833777e-07	0.999999555635127	7.21368100163644e-09	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000167384.10	Brain_Cerebellar_Hemisphere	3144	2.57082327134211e-14	5.98209442932484e-08	4.29752826464554e-07	0.999999501254909	9.17129472420001e-09	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000186567.12	Brain_Cerebellar_Hemisphere	3144	1.15533132456452e-10	0.000268836102339071	4.29620140202853e-07	0.999690711217051	4.00229449362324e-05	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000266903.1	Brain_Cerebellar_Hemisphere	3144	4.96241788176286e-21	1.15471384973803e-14	4.29752852719084e-07	0.999999562348318	7.89881514036903e-09	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000142252.10	Brain_Cerebellar_Hemisphere	3144	8.57099563366798e-11	0.000199440022989856	4.2965957502518e-07	0.999782495194938	1.7635036786834e-05	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000189114.6	Brain_Cerebellar_Hemisphere	3144	2.86225252269341e-07	0.666022634157442	1.20452974322222e-07	0.280230423411254	0.0537465357530786	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000167384.10	Brain_Frontal_Cortex_BA9	3164	9.1503180350208e-14	2.12920551623781e-07	4.29752408313443e-07	0.999999338687824	1.86391237360233e-08	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000266903.1	Brain_Frontal_Cortex_BA9	3164	1.5721712486317e-33	3.65831622709221e-27	4.2975250421981e-07	0.999999561864495	8.38300471893788e-09	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000234906.9	Brain_Frontal_Cortex_BA9	3164	9.91901870845617e-08	0.230807598914925	3.22111773746504e-07	0.749508543759242	0.0196834360238705	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000104856.13	Brain_Frontal_Cortex_BA9	3164	2.3766001147589e-07	0.55301575911012	1.73752676852986e-07	0.404265806118143	0.0427180233590485	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000142252.10	Brain_Frontal_Cortex_BA9	3164	1.92433543641911e-18	4.47777400810981e-12	4.29752500502134e-07	0.999999553205101	1.70379203799986e-08	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000189114.6	Brain_Frontal_Cortex_BA9	3164	1.99258773108418e-07	0.463659161613236	2.16131528225507e-07	0.502887254471787	0.0334531685246758	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000104892.16	Brain_Frontal_Cortex_BA9	3164	1.64400392676272e-07	0.382546509988256	2.53065603150688e-07	0.58883471528453	0.028618357261218	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000278318.4	Brain_Nucleus_accumbens_basal_ganglia	3147	8.75940980926681e-08	0.203824335618687	3.35029388076314e-07	0.779569507077934	0.016605734679894	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000167384.10	Brain_Nucleus_accumbens_basal_ganglia	3147	2.29478481991783e-13	5.33977746780125e-07	4.29752460693265e-07	0.999998991766944	4.45026183829713e-08	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000073008.14	Brain_Nucleus_accumbens_basal_ganglia	3147	1.32023405075881e-07	0.307207716177863	2.88397692079114e-07	0.671056216657769	0.0217356467432723	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000266903.1	Brain_Nucleus_accumbens_basal_ganglia	3147	9.92754353989059e-31	2.31005856604985e-24	4.29752705679652e-07	0.999999561866442	8.38085503796482e-09	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000234906.9	Brain_Nucleus_accumbens_basal_ganglia	3147	3.47661971268029e-23	8.08981105537754e-17	4.29752708646257e-07	0.999999568776389	1.4709041816882e-09	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000142252.10	Brain_Nucleus_accumbens_basal_ganglia	3147	1.6319857219385e-10	0.00037974979223074	4.29536857317829e-07	0.999497177665268	0.000122642842445275	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000104866.10	Brain_Nucleus_accumbens_basal_ganglia	3147	1.90176004768866e-07	0.442524081720923	2.15582928570632e-07	0.501588037668982	0.0558874748511604	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000104892.16	Brain_Nucleus_accumbens_basal_ganglia	3147	8.62800445646153e-12	2.00766640030117e-05	4.29743441608472e-07	0.99997800364539	1.48993853695607e-06	M13_ARTHROSIS_KNEE	19	44888997
ENSG00000196352.14	Brain_Cortex	2465	0.00844390722123349	0.106150133162271	0.0643921087909474	0.80947520056571	0.0115386502598387	ST19_FRACT_FOREA	1	207518704
ENSG00000203710.10	Brain_Cortex	2465	0.000263716698163548	0.00331523806381729	0.06552754084479	0.823653254059608	0.107240250333621	ST19_FRACT_FOREA	1	207518704
ENSG00000117335.19	Brain_Cortex	2465	4.24541891581898e-30	5.33700538668374e-29	0.0735477049897138	0.924581793658939	0.00187050135135024	ST19_FRACT_FOREA	1	207518704
ENSG00000284237.1	Brain_Cortex	2465	0.00391137051690581	0.0491706612043849	0.0692810871535224	0.870940417744606	0.00669646338058177	ST19_FRACT_FOREA	1	207518704
ENSG00000196352.14	Brain_Hippocampus	2456	0.0163317523828685	0.202098404386653	0.0568968391515487	0.704053268822707	0.0206197352562227	ST19_FRACT_FOREA	1	207518704
ENSG00000203710.10	Brain_Hippocampus	2456	0.00808784004805003	0.100083538516048	0.0653735301853445	0.808951787305659	0.0175033039448989	ST19_FRACT_FOREA	1	207518704
ENSG00000117335.19	Brain_Hippocampus	2456	1.04679547003204e-14	1.29536432621013e-13	0.074632918778326	0.923548419317464	0.00181866190406719	ST19_FRACT_FOREA	1	207518704
ENSG00000117335.19	Brain_Anterior_cingulate_cortex_BA24	2464	0.00785527401239859	0.0990783170429244	0.064871301202114	0.818209638358547	0.00998546938401634	ST19_FRACT_FOREA	1	207518704
ENSG00000117335.19	Brain_Amygdala	2442	0.000486578720169904	0.00610670816668452	0.0732023507455314	0.918709855965621	0.001494506401993	ST19_FRACT_FOREA	1	207518704
ENSG00000117322.17	Brain_Hypothalamus	2465	0.000138243140984269	0.00174366021542301	0.0731066571860357	0.922091070770909	0.00292036868664667	ST19_FRACT_FOREA	1	207518704
ENSG00000117335.19	Brain_Hypothalamus	2465	7.46262899959177e-05	0.000941261114034644	0.0732620959350436	0.924052870347803	0.0016691463131223	ST19_FRACT_FOREA	1	207518704
ENSG00000117335.19	Brain_Substantia_nigra	2435	0.000365138152881657	0.00447910912414547	0.0748469886249715	0.918137516481971	0.00217124761603084	ST19_FRACT_FOREA	1	207518704
ENSG00000196352.14	Brain_Caudate_basal_ganglia	2486	0.0406735323608826	0.513049882165212	0.0259435458848446	0.32715484740513	0.0931781921839307	ST19_FRACT_FOREA	1	207518704
ENSG00000203710.10	Brain_Caudate_basal_ganglia	2486	0.00028363103995587	0.00357767971408612	0.0644232982968424	0.812506685367909	0.119208705581208	ST19_FRACT_FOREA	1	207518704
ENSG00000117335.19	Brain_Caudate_basal_ganglia	2486	3.67436065831825e-14	4.63478383450087e-13	0.0733163757475268	0.92479996547259	0.00188365877938194	ST19_FRACT_FOREA	1	207518704
ENSG00000284237.1	Brain_Caudate_basal_ganglia	2486	0.00210064941910275	0.0264972790506288	0.0711350086333932	0.897283425454561	0.00298363744231434	ST19_FRACT_FOREA	1	207518704
ENSG00000203710.10	Brain_Putamen_basal_ganglia	2473	0.0153869433402801	0.194081243891087	0.0506161999993792	0.638339395434461	0.101576217334792	ST19_FRACT_FOREA	1	207518704
ENSG00000117335.19	Brain_Putamen_basal_ganglia	2473	4.61765812525171e-13	5.82442407821542e-12	0.0733334945797455	0.924980978811856	0.00168552660211337	ST19_FRACT_FOREA	1	207518704
ENSG00000196352.14	Brain_Cerebellum	2469	0.00014238036864795	0.00179580706737478	0.0732739472096308	0.924184897484516	0.00060296786982916	ST19_FRACT_FOREA	1	207518704
ENSG00000117335.19	Brain_Cerebellum	2469	1.26963940181913e-43	1.60136360964332e-42	0.0733213857200133	0.924781933534516	0.00189668074547699	ST19_FRACT_FOREA	1	207518704
ENSG00000196352.14	Brain_Cerebellar_Hemisphere	2467	0.00373765180248896	0.047143824128611	0.0693682480125161	0.874952168786809	0.00479810726957458	ST19_FRACT_FOREA	1	207518704
ENSG00000117335.19	Brain_Cerebellar_Hemisphere	2467	1.34751367172633e-23	1.69964862720657e-22	0.0732710499441294	0.924181318287594	0.00254763176827842	ST19_FRACT_FOREA	1	207518704
ENSG00000284237.1	Brain_Cerebellar_Hemisphere	2467	0.0321173779958349	0.405103551566648	0.0385509534869956	0.486213639561364	0.038014477389158	ST19_FRACT_FOREA	1	207518704
ENSG00000117335.19	Brain_Frontal_Cortex_BA9	2467	7.72618926838386e-09	9.74536596054759e-08	0.0733247017189805	0.924873356378149	0.00180183672302227	ST19_FRACT_FOREA	1	207518704
ENSG00000203710.10	Brain_Nucleus_accumbens_basal_ganglia	2457	0.0352993976935087	0.44521244901166	0.0323560153014623	0.408010016897608	0.0791221210957612	ST19_FRACT_FOREA	1	207518704
ENSG00000117335.19	Brain_Nucleus_accumbens_basal_ganglia	2457	7.32483544518156e-17	9.23842371326465e-16	0.0733266692192357	0.924828268596307	0.00184506218445715	ST19_FRACT_FOREA	1	207518704
ENSG00000196352.14	Brain_Cortex	2464	0.0982018160302969	0.0146923896545819	0.748863697985025	0.112014442200414	0.0262276541296828	Q17_LVOTO_BROAD	1	207518704
ENSG00000203710.10	Brain_Cortex	2464	0.00344054430494003	0.000514754406745758	0.854894805209747	0.127891174205766	0.0132587218728006	Q17_LVOTO_BROAD	1	207518704
ENSG00000117335.19	Brain_Cortex	2464	4.95971070047225e-29	7.42043325989569e-30	0.85920296914642	0.128536735286943	0.0122602955666394	Q17_LVOTO_BROAD	1	207518704
ENSG00000284237.1	Brain_Cortex	2464	0.0415510160681308	0.0062166235136469	0.735977899623141	0.110006523042856	0.106247937752225	Q17_LVOTO_BROAD	1	207518704
ENSG00000196352.14	Brain_Hippocampus	2455	0.192058632748346	0.0277268573768568	0.669077879658131	0.0965779593420941	0.0145586708745716	Q17_LVOTO_BROAD	1	207518704
ENSG00000203710.10	Brain_Hippocampus	2455	0.0937876779927474	0.0135398109119043	0.758069254974349	0.109414714334096	0.0251885417869038	Q17_LVOTO_BROAD	1	207518704
ENSG00000117335.19	Brain_Hippocampus	2455	1.2104914491026e-13	1.74754569919022e-14	0.863021434323805	0.124579095742992	0.0123994699330671	Q17_LVOTO_BROAD	1	207518704
ENSG00000117335.19	Brain_Anterior_cingulate_cortex_BA24	2463	0.0939346146535561	0.012940131334183	0.775733042954567	0.10685195652708	0.0105402545306139	Q17_LVOTO_BROAD	1	207518704
ENSG00000117335.19	Brain_Amygdala	2441	0.00569585601124604	0.000816241036878257	0.856896643428019	0.122783222531934	0.013808036991922	Q17_LVOTO_BROAD	1	207518704
ENSG00000117322.17	Brain_Hypothalamus	2464	0.00158330012865616	0.000236033409980647	0.837286619395092	0.124783949175856	0.0361100978904148	Q17_LVOTO_BROAD	1	207518704
ENSG00000117335.19	Brain_Hypothalamus	2464	0.000874579664686796	0.000130379589327113	0.858586330738244	0.127982927555215	0.0124257824525272	Q17_LVOTO_BROAD	1	207518704
ENSG00000117335.19	Brain_Substantia_nigra	2434	0.00417145301450434	0.000616282219799569	0.855071013515675	0.126312672154204	0.0138285790958166	Q17_LVOTO_BROAD	1	207518704
ENSG00000196352.14	Brain_Caudate_basal_ganglia	2485	0.520146982084256	0.0787743022541496	0.331729411085806	0.0502200411933086	0.0191292633824796	Q17_LVOTO_BROAD	1	207518704
ENSG00000203710.10	Brain_Caudate_basal_ganglia	2485	0.00375546212636696	0.000568750600957099	0.853007703645073	0.12917130864829	0.0134967749793133	Q17_LVOTO_BROAD	1	207518704
ENSG00000117335.19	Brain_Caudate_basal_ganglia	2485	4.29929886142016e-13	6.51112627114258e-14	0.85785187865659	0.129906195566258	0.0122419257766578	Q17_LVOTO_BROAD	1	207518704
ENSG00000284237.1	Brain_Caudate_basal_ganglia	2485	0.0201858625342672	0.00305707288767371	0.683557880220887	0.103332400805042	0.18986678355213	Q17_LVOTO_BROAD	1	207518704
ENSG00000203710.10	Brain_Putamen_basal_ganglia	2472	0.200041049992391	0.0300901693766559	0.658028889110886	0.0989678157822416	0.0128720757378249	Q17_LVOTO_BROAD	1	207518704
ENSG00000117335.19	Brain_Putamen_basal_ganglia	2472	5.40469345664965e-12	8.12973844846735e-13	0.858323822036354	0.129096466587252	0.0125797113701765	Q17_LVOTO_BROAD	1	207518704
ENSG00000196352.14	Brain_Cerebellum	2468	0.00167088604691681	0.000242196981371975	0.859897543925972	0.124629643684986	0.0135597293607527	Q17_LVOTO_BROAD	1	207518704
ENSG00000117335.19	Brain_Cerebellum	2468	1.49385093916913e-42	2.16535525420225e-43	0.86266726425711	0.1250323774143	0.0123003583285835	Q17_LVOTO_BROAD	1	207518704
ENSG00000196352.14	Brain_Cerebellar_Hemisphere	2466	0.0440287692323772	0.00639083343573674	0.817142837843606	0.118595509537908	0.0138420499503718	Q17_LVOTO_BROAD	1	207518704
ENSG00000117335.19	Brain_Cerebellar_Hemisphere	2466	1.58884839207373e-22	2.30623422035482e-23	0.863936493388265	0.125390839220403	0.0106726673913345	Q17_LVOTO_BROAD	1	207518704
ENSG00000284237.1	Brain_Cerebellar_Hemisphere	2466	0.366271980460516	0.0531648569812678	0.439610568379116	0.0637328291662324	0.0772197650128678	Q17_LVOTO_BROAD	1	207518704
ENSG00000117335.19	Brain_Frontal_Cortex_BA9	2466	9.04517938937998e-08	1.36246826313025e-08	0.85842486748817	0.129291579734779	0.0122834487005762	Q17_LVOTO_BROAD	1	207518704
ENSG00000203710.10	Brain_Nucleus_accumbens_basal_ganglia	2456	0.445338520621704	0.0664096013631373	0.408166256209544	0.0608471746511761	0.0192384471544391	Q17_LVOTO_BROAD	1	207518704
ENSG00000117335.19	Brain_Nucleus_accumbens_basal_ganglia	2456	8.58638782344078e-16	1.28041605677398e-16	0.859558851145371	0.128166533211335	0.0122746156432901	Q17_LVOTO_BROAD	1	207518704
